epoch,step,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate
16,16,11.087434768676758,5.323924541473389,10.254036903381348,0.688524603843689,11.087434768676758,5.323924541473389,10.254036903381348,0.688524603843689,,,,,,,,
17,17,,,,,,,,,11.154675483703613,5.238039970397949,10.321266174316406,0.7540983557701111,11.154675483703613,5.238039970397949,10.321266174316406,0.7540983557701111
17,17,11.018741607666016,5.275274753570557,10.185813903808594,0.688524603843689,11.018741607666016,5.275274753570557,10.185813903808594,0.688524603843689,,,,,,,,
18,18,,,,,,,,,10.967574119567871,5.195589065551758,10.134182929992676,0.7540983557701111,10.967574119567871,5.195589065551758,10.134182929992676,0.7540983557701111
18,18,10.892557144165039,5.245306968688965,10.06042766571045,0.7049180269241333,10.892557144165039,5.245306968688965,10.06042766571045,0.7049180269241333,,,,,,,,
19,19,,,,,,,,,10.80396842956543,5.160833358764648,9.97055721282959,0.7540983557701111,10.80396842956543,5.160833358764648,9.97055721282959,0.7540983557701111
19,19,10.66584587097168,5.193745136260986,9.831560134887695,0.688524603843689,10.66584587097168,5.193745136260986,9.831560134887695,0.688524603843689,,,,,,,,
20,20,,,,,,,,,10.746255874633789,5.146260738372803,9.912849426269531,0.7704917788505554,10.746255874633789,5.146260738372803,9.912849426269531,0.7704917788505554
20,20,10.537612915039062,5.157409191131592,9.70608139038086,0.688524603843689,10.537612915039062,5.157409191131592,9.70608139038086,0.688524603843689,,,,,,,,
21,21,,,,,,,,,10.692730903625488,5.131831645965576,9.859338760375977,0.7704917788505554,10.692730903625488,5.131831645965576,9.859338760375977,0.7704917788505554
21,21,10.505852699279785,5.1472086906433105,9.673410415649414,0.7213114500045776,10.505852699279785,5.1472086906433105,9.673410415649414,0.7213114500045776,,,,,,,,
22,22,,,,,,,,,10.618013381958008,5.120709419250488,9.784589767456055,0.7540983557701111,10.618013381958008,5.120709419250488,9.784589767456055,0.7540983557701111
22,22,10.451016426086426,5.135290622711182,9.615853309631348,0.688524603843689,10.451016426086426,5.135290622711182,9.615853309631348,0.688524603843689,,,,,,,,
23,23,,,,,,,,,10.538620948791504,5.112260818481445,9.705216407775879,0.7540983557701111,10.538620948791504,5.112260818481445,9.705216407775879,0.7540983557701111
23,23,10.350940704345703,5.109130859375,9.516691207885742,0.688524603843689,10.350940704345703,5.109130859375,9.516691207885742,0.688524603843689,,,,,,,,
24,24,,,,,,,,,10.463869094848633,5.09828519821167,9.63051700592041,0.7540983557701111,10.463869094848633,5.09828519821167,9.63051700592041,0.7540983557701111
24,24,10.260862350463867,5.104769229888916,9.427956581115723,0.688524603843689,10.260862350463867,5.104769229888916,9.427956581115723,0.688524603843689,,,,,,,,
25,25,,,,,,,,,10.380154609680176,5.070957183837891,9.546784400939941,0.7540983557701111,10.380154609680176,5.070957183837891,9.546784400939941,0.7540983557701111
25,25,10.221464157104492,5.089732646942139,9.38863468170166,0.7049180269241333,10.221464157104492,5.089732646942139,9.38863468170166,0.7049180269241333,,,,,,,,
26,26,,,,,,,,,10.320633888244629,5.0359086990356445,9.487289428710938,0.7868852615356445,10.320633888244629,5.0359086990356445,9.487289428710938,0.7868852615356445
26,26,10.142127990722656,5.060478687286377,9.307731628417969,0.7213114500045776,10.142127990722656,5.060478687286377,9.307731628417969,0.7213114500045776,,,,,,,,
27,27,,,,,,,,,10.295080184936523,5.008243083953857,9.461708068847656,0.7868852615356445,10.295080184936523,5.008243083953857,9.461708068847656,0.7868852615356445
27,27,10.071741104125977,5.025339603424072,9.238363265991211,0.7049180269241333,10.071741104125977,5.025339603424072,9.238363265991211,0.7049180269241333,,,,,,,,
28,28,,,,,,,,,10.27716064453125,4.986861705780029,9.443877220153809,0.7868852615356445,10.27716064453125,4.986861705780029,9.443877220153809,0.7868852615356445
28,28,10.017923355102539,4.993546962738037,9.183906555175781,0.7049180269241333,10.017923355102539,4.993546962738037,9.183906555175781,0.7049180269241333,,,,,,,,
29,29,,,,,,,,,10.217768669128418,4.965000629425049,9.384523391723633,0.7868852615356445,10.217768669128418,4.965000629425049,9.384523391723633,0.7868852615356445
29,29,10.006624221801758,4.979878902435303,9.173110961914062,0.7213114500045776,10.006624221801758,4.979878902435303,9.173110961914062,0.7213114500045776,,,,,,,,
30,30,,,,,,,,,10.168949127197266,4.954304218292236,9.335701942443848,0.7704917788505554,10.168949127197266,4.954304218292236,9.335701942443848,0.7704917788505554
30,30,9.939533233642578,4.956353664398193,9.106557846069336,0.7213114500045776,9.939533233642578,4.956353664398193,9.106557846069336,0.7213114500045776,,,,,,,,
31,31,,,,,,,,,10.120604515075684,4.944041728973389,9.28731632232666,0.7704917788505554,10.120604515075684,4.944041728973389,9.28731632232666,0.7704917788505554
31,31,9.887738227844238,4.944860935211182,9.05322551727295,0.7213114500045776,9.887738227844238,4.944860935211182,9.05322551727295,0.7213114500045776,,,,,,,,
32,32,,,,,,,,,10.072726249694824,4.934323310852051,9.239446640014648,0.7704917788505554,10.072726249694824,4.934323310852051,9.239446640014648,0.7704917788505554
32,32,9.86044979095459,4.930147171020508,9.027175903320312,0.7049180269241333,9.86044979095459,4.930147171020508,9.027175903320312,0.7049180269241333,,,,,,,,
33,33,,,,,,,,,10.037216186523438,4.925041198730469,9.203925132751465,0.7704917788505554,10.037216186523438,4.925041198730469,9.203925132751465,0.7704917788505554
33,33,9.809829711914062,4.917780876159668,8.977434158325195,0.7049180269241333,9.809829711914062,4.917780876159668,8.977434158325195,0.7049180269241333,,,,,,,,
34,34,,,,,,,,,10.01076602935791,4.915277004241943,9.177539825439453,0.7704917788505554,10.01076602935791,4.915277004241943,9.177539825439453,0.7704917788505554
34,34,9.776178359985352,4.912248611450195,8.944047927856445,0.7377049326896667,9.776178359985352,4.912248611450195,8.944047927856445,0.7377049326896667,,,,,,,,
35,35,,,,,,,,,9.977149963378906,4.905887603759766,9.143919944763184,0.7704917788505554,9.977149963378906,4.905887603759766,9.143919944763184,0.7704917788505554
35,35,9.754612922668457,4.904378890991211,8.9209566116333,0.7049180269241333,9.754612922668457,4.904378890991211,8.9209566116333,0.7049180269241333,,,,,,,,
36,36,,,,,,,,,9.93984603881836,4.897754192352295,9.106614112854004,0.7540983557701111,9.93984603881836,4.897754192352295,9.106614112854004,0.7540983557701111
36,36,9.721511840820312,4.893961429595947,8.890220642089844,0.7213114500045776,9.721511840820312,4.893961429595947,8.890220642089844,0.7213114500045776,,,,,,,,
37,37,,,,,,,,,9.922924995422363,4.889748573303223,9.089653015136719,0.7540983557701111,9.922924995422363,4.889748573303223,9.089653015136719,0.7540983557701111
37,37,9.697545051574707,4.891005992889404,8.862932205200195,0.7049180269241333,9.697545051574707,4.891005992889404,8.862932205200195,0.7049180269241333,,,,,,,,
38,38,,,,,,,,,9.907299041748047,4.881104469299316,9.074028015136719,0.7540983557701111,9.907299041748047,4.881104469299316,9.074028015136719,0.7540983557701111
38,38,9.669046401977539,4.882090091705322,8.834817886352539,0.6721311211585999,9.669046401977539,4.882090091705322,8.834817886352539,0.6721311211585999,,,,,,,,
39,39,,,,,,,,,9.868829727172852,4.871125221252441,9.035584449768066,0.7540983557701111,9.868829727172852,4.871125221252441,9.035584449768066,0.7540983557701111
39,39,9.654053688049316,4.8819146156311035,8.82187271118164,0.688524603843689,9.654053688049316,4.8819146156311035,8.82187271118164,0.688524603843689,,,,,,,,
40,40,,,,,,,,,9.855446815490723,4.86712646484375,9.022160530090332,0.7540983557701111,9.855446815490723,4.86712646484375,9.022160530090332,0.7540983557701111
40,40,9.633710861206055,4.872664928436279,8.800028800964355,0.7049180269241333,9.633710861206055,4.872664928436279,8.800028800964355,0.7049180269241333,,,,,,,,
41,41,,,,,,,,,9.841597557067871,4.8631391525268555,9.008291244506836,0.7704917788505554,9.841597557067871,4.8631391525268555,9.008291244506836,0.7704917788505554
41,41,9.60207462310791,4.863081932067871,8.768661499023438,0.688524603843689,9.60207462310791,4.863081932067871,8.768661499023438,0.688524603843689,,,,,,,,
42,42,,,,,,,,,9.830562591552734,4.860386371612549,8.997241020202637,0.7704917788505554,9.830562591552734,4.860386371612549,8.997241020202637,0.7704917788505554
42,42,9.583826065063477,4.854284763336182,8.750149726867676,0.688524603843689,9.583826065063477,4.854284763336182,8.750149726867676,0.688524603843689,,,,,,,,
43,43,,,,,,,,,9.831188201904297,4.8571271896362305,8.997852325439453,0.7868852615356445,9.831188201904297,4.8571271896362305,8.997852325439453,0.7868852615356445
43,43,9.62658405303955,4.842838764190674,8.7929105758667,0.7049180269241333,9.62658405303955,4.842838764190674,8.7929105758667,0.7049180269241333,,,,,,,,
44,44,,,,,,,,,9.826544761657715,4.8540520668029785,8.993226051330566,0.7868852615356445,9.826544761657715,4.8540520668029785,8.993226051330566,0.7868852615356445
44,44,9.604485511779785,4.8572821617126465,8.770893096923828,0.7049180269241333,9.604485511779785,4.8572821617126465,8.770893096923828,0.7049180269241333,,,,,,,,
45,45,,,,,,,,,9.822458267211914,4.850541114807129,8.989156723022461,0.7704917788505554,9.822458267211914,4.850541114807129,8.989156723022461,0.7704917788505554
45,45,9.553165435791016,4.841561317443848,8.718461036682129,0.688524603843689,9.553165435791016,4.841561317443848,8.718461036682129,0.688524603843689,,,,,,,,
46,46,,,,,,,,,9.816096305847168,4.84622859954834,8.982795715332031,0.7704917788505554,9.816096305847168,4.84622859954834,8.982795715332031,0.7704917788505554
46,46,9.517149925231934,4.832273006439209,8.684022903442383,0.7049180269241333,9.517149925231934,4.832273006439209,8.684022903442383,0.7049180269241333,,,,,,,,
47,47,,,,,,,,,9.814542770385742,4.841653347015381,8.981241226196289,0.7704917788505554,9.814542770385742,4.841653347015381,8.981241226196289,0.7704917788505554
47,47,9.594231605529785,4.843025207519531,8.760445594787598,0.7049180269241333,9.594231605529785,4.843025207519531,8.760445594787598,0.7049180269241333,,,,,,,,
48,48,,,,,,,,,9.814247131347656,4.837441444396973,8.980925559997559,0.7704917788505554,9.814247131347656,4.837441444396973,8.980925559997559,0.7704917788505554
48,48,9.534791946411133,4.830542087554932,8.7030668258667,0.6721311211585999,9.534791946411133,4.830542087554932,8.7030668258667,0.6721311211585999,,,,,,,,
49,49,,,,,,,,,9.80916690826416,4.833070278167725,8.975835800170898,0.7704917788505554,9.80916690826416,4.833070278167725,8.975835800170898,0.7704917788505554
49,49,9.580260276794434,4.833551406860352,8.746192932128906,0.7049180269241333,9.580260276794434,4.833551406860352,8.746192932128906,0.7049180269241333,,,,,,,,
50,50,,,,,,,,,9.800317764282227,4.830536842346191,8.96700382232666,0.7704917788505554,9.800317764282227,4.830536842346191,8.96700382232666,0.7704917788505554
50,50,9.54212760925293,4.822535991668701,8.708829879760742,0.688524603843689,9.54212760925293,4.822535991668701,8.708829879760742,0.688524603843689,,,,,,,,
51,51,,,,,,,,,9.78682804107666,4.8278608322143555,8.953507423400879,0.7704917788505554,9.78682804107666,4.8278608322143555,8.953507423400879,0.7704917788505554
51,51,9.548440933227539,4.817815780639648,8.71380615234375,0.7049180269241333,9.548440933227539,4.817815780639648,8.71380615234375,0.7049180269241333,,,,,,,,
52,52,,,,,,,,,9.775830268859863,4.82513427734375,8.9425048828125,0.7704917788505554,9.775830268859863,4.82513427734375,8.9425048828125,0.7704917788505554
52,52,9.519264221191406,4.822051048278809,8.685933113098145,0.7049180269241333,9.519264221191406,4.822051048278809,8.685933113098145,0.7049180269241333,,,,,,,,
53,53,,,,,,,,,9.766167640686035,4.822400093078613,8.932859420776367,0.7704917788505554,9.766167640686035,4.822400093078613,8.932859420776367,0.7704917788505554
53,53,9.538359642028809,4.822387218475342,8.704545974731445,0.688524603843689,9.538359642028809,4.822387218475342,8.704545974731445,0.688524603843689,,,,,,,,
54,54,,,,,,,,,9.759828567504883,4.819799423217773,8.926508903503418,0.7704917788505554,9.759828567504883,4.819799423217773,8.926508903503418,0.7704917788505554
54,54,9.48597526550293,4.816607475280762,8.653377532958984,0.7049180269241333,9.48597526550293,4.816607475280762,8.653377532958984,0.7049180269241333,,,,,,,,
55,55,,,,,,,,,9.752558708190918,4.817460536956787,8.919257164001465,0.7704917788505554,9.752558708190918,4.817460536956787,8.919257164001465,0.7704917788505554
55,55,9.551653861999512,4.815011978149414,8.71929931640625,0.7049180269241333,9.551653861999512,4.815011978149414,8.71929931640625,0.7049180269241333,,,,,,,,
56,56,,,,,,,,,9.751163482666016,4.81503438949585,8.917862892150879,0.7704917788505554,9.751163482666016,4.81503438949585,8.917862892150879,0.7704917788505554
56,56,9.500114440917969,4.802781105041504,8.66610336303711,0.6721311211585999,9.500114440917969,4.802781105041504,8.66610336303711,0.6721311211585999,,,,,,,,
57,57,,,,,,,,,9.74990463256836,4.81264066696167,8.916631698608398,0.7704917788505554,9.74990463256836,4.81264066696167,8.916631698608398,0.7704917788505554
57,57,9.542119979858398,4.815425395965576,8.709053993225098,0.688524603843689,9.542119979858398,4.815425395965576,8.709053993225098,0.688524603843689,,,,,,,,
58,58,,,,,,,,,9.744695663452148,4.810410976409912,8.91142463684082,0.7704917788505554,9.744695663452148,4.810410976409912,8.91142463684082,0.7704917788505554
58,58,9.4495210647583,4.811861515045166,8.615228652954102,0.6721311211585999,9.4495210647583,4.811861515045166,8.615228652954102,0.6721311211585999,,,,,,,,
59,59,,,,,,,,,9.735983848571777,4.80827522277832,8.902706146240234,0.7704917788505554,9.735983848571777,4.80827522277832,8.902706146240234,0.7704917788505554
59,59,9.491266250610352,4.800784111022949,8.6575345993042,0.688524603843689,9.491266250610352,4.800784111022949,8.6575345993042,0.688524603843689,,,,,,,,
60,60,,,,,,,,,9.726418495178223,4.806047439575195,8.893156051635742,0.7540983557701111,9.726418495178223,4.806047439575195,8.893156051635742,0.7540983557701111
60,60,9.455644607543945,4.7989373207092285,8.623303413391113,0.688524603843689,9.455644607543945,4.7989373207092285,8.623303413391113,0.688524603843689,,,,,,,,
61,61,,,,,,,,,9.713627815246582,4.804081439971924,8.880365371704102,0.7540983557701111,9.713627815246582,4.804081439971924,8.880365371704102,0.7540983557701111
61,61,9.484848976135254,4.798485279083252,8.651068687438965,0.688524603843689,9.484848976135254,4.798485279083252,8.651068687438965,0.688524603843689,,,,,,,,
62,62,,,,,,,,,9.710376739501953,4.80166482925415,8.877120018005371,0.7213114500045776,9.710376739501953,4.80166482925415,8.877120018005371,0.7213114500045776
62,62,9.415112495422363,4.8017578125,8.58292007446289,0.6721311211585999,9.415112495422363,4.8017578125,8.58292007446289,0.6721311211585999,,,,,,,,
63,63,,,,,,,,,9.709163665771484,4.799228668212891,8.875914573669434,0.7213114500045776,9.709163665771484,4.799228668212891,8.875914573669434,0.7213114500045776
63,63,9.423624038696289,4.799137115478516,8.59213924407959,0.6721311211585999,9.423624038696289,4.799137115478516,8.59213924407959,0.6721311211585999,,,,,,,,
64,64,,,,,,,,,9.7052001953125,4.797048568725586,8.871966361999512,0.7377049326896667,9.7052001953125,4.797048568725586,8.871966361999512,0.7377049326896667
64,64,9.440275192260742,4.795588493347168,8.606131553649902,0.688524603843689,9.440275192260742,4.795588493347168,8.606131553649902,0.688524603843689,,,,,,,,
65,65,,,,,,,,,9.693641662597656,4.794854640960693,8.860394477844238,0.7377049326896667,9.693641662597656,4.794854640960693,8.860394477844238,0.7377049326896667
65,65,9.448685646057129,4.791929244995117,8.615350723266602,0.6721311211585999,9.448685646057129,4.791929244995117,8.615350723266602,0.6721311211585999,,,,,,,,
66,66,,,,,,,,,9.686820983886719,4.792220115661621,8.853571891784668,0.7377049326896667,9.686820983886719,4.792220115661621,8.853571891784668,0.7377049326896667
66,66,9.433633804321289,4.793811798095703,8.600444793701172,0.688524603843689,9.433633804321289,4.793811798095703,8.600444793701172,0.688524603843689,,,,,,,,
67,67,,,,,,,,,9.677942276000977,4.789309978485107,8.844694137573242,0.7377049326896667,9.677942276000977,4.789309978485107,8.844694137573242,0.7377049326896667
67,67,9.424117088317871,4.777770519256592,8.591135025024414,0.6721311211585999,9.424117088317871,4.777770519256592,8.591135025024414,0.6721311211585999,,,,,,,,
68,68,,,,,,,,,9.66716194152832,4.786251544952393,8.833898544311523,0.7377049326896667,9.66716194152832,4.786251544952393,8.833898544311523,0.7377049326896667
68,68,9.416722297668457,4.784330368041992,8.582168579101562,0.6721311211585999,9.416722297668457,4.784330368041992,8.582168579101562,0.6721311211585999,,,,,,,,
69,69,,,,,,,,,9.657270431518555,4.783334255218506,8.823986053466797,0.7377049326896667,9.657270431518555,4.783334255218506,8.823986053466797,0.7377049326896667
69,69,9.417082786560059,4.776595592498779,8.583975791931152,0.6721311211585999,9.417082786560059,4.776595592498779,8.583975791931152,0.6721311211585999,,,,,,,,
70,70,,,,,,,,,9.652098655700684,4.779901504516602,8.818821907043457,0.7377049326896667,9.652098655700684,4.779901504516602,8.818821907043457,0.7377049326896667
70,70,9.369455337524414,4.771988391876221,8.535725593566895,0.6721311211585999,9.369455337524414,4.771988391876221,8.535725593566895,0.6721311211585999,,,,,,,,
71,71,,,,,,,,,9.650431632995605,4.77659273147583,8.817145347595215,0.7377049326896667,9.650431632995605,4.77659273147583,8.817145347595215,0.7377049326896667
71,71,9.419983863830566,4.776837348937988,8.586832046508789,0.7049180269241333,9.419983863830566,4.776837348937988,8.586832046508789,0.7049180269241333,,,,,,,,
72,72,,,,,,,,,9.65100383758545,4.773338317871094,8.817705154418945,0.7377049326896667,9.65100383758545,4.773338317871094,8.817705154418945,0.7377049326896667
72,72,9.411985397338867,4.762264728546143,8.578414916992188,0.688524603843689,9.411985397338867,4.762264728546143,8.578414916992188,0.688524603843689,,,,,,,,
73,73,,,,,,,,,9.648600578308105,4.770510673522949,8.815316200256348,0.7540983557701111,9.648600578308105,4.770510673522949,8.815316200256348,0.7540983557701111
73,73,9.417998313903809,4.764902591705322,8.583799362182617,0.6721311211585999,9.417998313903809,4.764902591705322,8.583799362182617,0.6721311211585999,,,,,,,,
74,74,,,,,,,,,9.653484344482422,4.766991138458252,8.820202827453613,0.7540983557701111,9.653484344482422,4.766991138458252,8.820202827453613,0.7540983557701111
74,74,9.409322738647461,4.765127182006836,8.575434684753418,0.688524603843689,9.409322738647461,4.765127182006836,8.575434684753418,0.688524603843689,,,,,,,,
75,75,,,,,,,,,9.658978462219238,4.763671398162842,8.82568073272705,0.7540983557701111,9.658978462219238,4.763671398162842,8.82568073272705,0.7540983557701111
75,75,9.429889678955078,4.758141994476318,8.596421241760254,0.7213114500045776,9.429889678955078,4.758141994476318,8.596421241760254,0.7213114500045776,,,,,,,,
76,76,,,,,,,,,9.663108825683594,4.760748386383057,8.829797744750977,0.7540983557701111,9.663108825683594,4.760748386383057,8.829797744750977,0.7540983557701111
76,76,9.376397132873535,4.755159378051758,8.543449401855469,0.688524603843689,9.376397132873535,4.755159378051758,8.543449401855469,0.688524603843689,,,,,,,,
77,77,,,,,,,,,9.659649848937988,4.758308410644531,8.826323509216309,0.7540983557701111,9.659649848937988,4.758308410644531,8.826323509216309,0.7540983557701111
77,77,9.308921813964844,4.758333206176758,8.475549697875977,0.6721311211585999,9.308921813964844,4.758333206176758,8.475549697875977,0.6721311211585999,,,,,,,,
78,78,,,,,,,,,9.647745132446289,4.7559990882873535,8.814433097839355,0.7540983557701111,9.647745132446289,4.7559990882873535,8.814433097839355,0.7540983557701111
78,78,9.431629180908203,4.7516188621521,8.597765922546387,0.6721311211585999,9.431629180908203,4.7516188621521,8.597765922546387,0.6721311211585999,,,,,,,,
79,79,,,,,,,,,9.628693580627441,4.753798484802246,8.795384407043457,0.7377049326896667,9.628693580627441,4.753798484802246,8.795384407043457,0.7377049326896667
79,79,9.410684585571289,4.751626968383789,8.57769775390625,0.7049180269241333,9.410684585571289,4.751626968383789,8.57769775390625,0.7049180269241333,,,,,,,,
80,80,,,,,,,,,9.607620239257812,4.751918792724609,8.774312019348145,0.7377049326896667,9.607620239257812,4.751918792724609,8.774312019348145,0.7377049326896667
80,80,9.379010200500488,4.7476725578308105,8.545412063598633,0.6721311211585999,9.379010200500488,4.7476725578308105,8.545412063598633,0.6721311211585999,,,,,,,,
81,81,,,,,,,,,9.588939666748047,4.750286102294922,8.755633354187012,0.7377049326896667,9.588939666748047,4.750286102294922,8.755633354187012,0.7377049326896667
81,81,9.340083122253418,4.747281074523926,8.50695514678955,0.688524603843689,9.340083122253418,4.747281074523926,8.50695514678955,0.688524603843689,,,,,,,,
82,82,,,,,,,,,9.569660186767578,4.748660087585449,8.736368179321289,0.7213114500045776,9.569660186767578,4.748660087585449,8.736368179321289,0.7213114500045776
82,82,9.325939178466797,4.736248970031738,8.490967750549316,0.688524603843689,9.325939178466797,4.736248970031738,8.490967750549316,0.688524603843689,,,,,,,,
83,83,,,,,,,,,9.556546211242676,4.7470703125,8.723270416259766,0.7213114500045776,9.556546211242676,4.7470703125,8.723270416259766,0.7213114500045776
83,83,9.32558822631836,4.741100788116455,8.491837501525879,0.6557376980781555,9.32558822631836,4.741100788116455,8.491837501525879,0.6557376980781555,,,,,,,,
84,84,,,,,,,,,9.553718566894531,4.745072364807129,8.72044563293457,0.7213114500045776,9.553718566894531,4.745072364807129,8.72044563293457,0.7213114500045776
84,84,9.305542945861816,4.729419231414795,8.472464561462402,0.6557376980781555,9.305542945861816,4.729419231414795,8.472464561462402,0.6557376980781555,,,,,,,,
85,85,,,,,,,,,9.5538911819458,4.74300479888916,8.720599174499512,0.7213114500045776,9.5538911819458,4.74300479888916,8.720599174499512,0.7213114500045776
85,85,9.277682304382324,4.7361836433410645,8.443041801452637,0.6721311211585999,9.277682304382324,4.7361836433410645,8.443041801452637,0.6721311211585999,,,,,,,,
86,86,,,,,,,,,9.557880401611328,4.740673065185547,8.724590301513672,0.7213114500045776,9.557880401611328,4.740673065185547,8.724590301513672,0.7213114500045776
86,86,9.279947280883789,4.744994163513184,8.448275566101074,0.6557376980781555,9.279947280883789,4.744994163513184,8.448275566101074,0.6557376980781555,,,,,,,,
87,87,,,,,,,,,9.564045906066895,4.738054275512695,8.730756759643555,0.7213114500045776,9.564045906066895,4.738054275512695,8.730756759643555,0.7213114500045776
